UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California San Diego,San Diego City College,CSE 30,Not Articulated,,,
University of California San Diego,San Diego City College,MATH 18,MATH 254 (3.00),,,
University of California San Diego,San Diego City College,MATH 20A,MATH 150 (5.00),,,
University of California San Diego,San Diego City College,MATH 20B,MATH 151 (4.00),,,
University of California San Diego,San Diego City College,MATH 20C,MATH 252 (4.00),,,
University of California San Diego,San Diego City College,BILD 1,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California San Diego,San Diego City College,BILD 2,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California San Diego,San Diego City College,BILD 3,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California San Diego,San Diego City College,CHEM 6A,CHEM 200 (3.00),,,
University of California San Diego,San Diego City College,CHEM 6B,CHEM 200 (3.00); CHEM 201 (3.00),,,
University of California San Diego,San Diego City College,PHYS 2A,PHYS 195 (5.00),,,
University of California San Diego,San Diego City College,PHYS 2B,PHYS 196 (5.00),,,
University of California San Diego,San Diego City College,PHYS 4A,Not Articulated,,,
University of California San Diego,San Diego City College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,San Diego City College,MATH 3A,MATH 150 (5.00),,,
University of California Santa Barbara,San Diego City College,MATH 3B,MATH 151 (4.00),,,
University of California Santa Barbara,San Diego City College,MATH 4A,MATH 254 (3.00),,,
University of California Santa Barbara,San Diego City College,MATH 4B,MATH 255 (3.00),,,
University of California Santa Barbara,San Diego City College,CMPSC 16,CISC 192 (4.00),CISC 205 (4.00),,
University of California Santa Barbara,San Diego City College,CMPSC 24,CISC 187 (4.00),,,
University of California Santa Barbara,San Diego City College,CMPSC 40,MATH 245 (3.00),,,
University of California Santa Barbara,San Diego City College,CMPSC 32,CISC 201 (4.00),,,
University of California Santa Barbara,San Diego City College,CMPSC 64,Not Articulated,,,
University of California Santa Barbara,San Diego City College,MATH 6A,MATH 252 (4.00),,,
University of California Santa Barbara,San Diego City College,PHYS 1,PHYS 195 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 2,PHYS 195 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 3; PHYS 3L,PHYS 196 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 125 (5.00); PHYS 126 (5.00),PHYS 180A (4.00); PHYS 180B (4.00); PHYS 181A (1.00); PHYS 181B (1.00),,
University of California Santa Barbara,San Diego City College,PHYS 7A,PHYS 195 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 7B,PHYS 195 (5.00); PHYS 196 (5.00); PHYS 197 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 7C,PHYS 196 (5.00); PHYS 197 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 7D,PHYS 197 (5.00),,,
University of California Santa Barbara,San Diego City College,PHYS 7L,PHYS 195 (5.00); PHYS 196 (5.00),,,
University of California Santa Barbara,San Diego City College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 200 (3.00); CHEM 200L (2.00); CHEM 201 (3.00); CHEM 201L (2.00),,,
University of California Santa Barbara,San Diego City College,MCDB 1A; MCDB 1LL,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California Santa Barbara,San Diego City College,MCDB 1B,BIOL 210A (4.00); BIOL 210B (4.00),,,
University of California Santa Barbara,San Diego City College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,San Diego City College,CSE 12,Not Articulated,,,
University of California Santa Cruz,San Diego City College,CSE 16,MATH 245 (3.00),,,
University of California Santa Cruz,San Diego City College,CSE 30,Not Articulated,,,
University of California Santa Cruz,San Diego City College,MATH 19A,MATH 150 (5.00),,,
University of California Santa Cruz,San Diego City College,MATH 19B,MATH 151 (4.00),,,
University of California Santa Cruz,San Diego City College,AM 10,MATH 254 (3.00),,,
University of California Santa Cruz,San Diego City College,MATH 21,MATH 254 (3.00),,,
University of California Santa Cruz,San Diego City College,AM 30,MATH 252 (4.00),,,
University of California Santa Cruz,San Diego City College,MATH 23A,MATH 252 (4.00),,,
